cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 02:50:00,289.937,0.060,287.464,99678.750,288.212,100090.004,
2004-06-01 02:55:00,289.912,0.060,287.466,99677.958,288.205,100090.011,
2004-06-01 03:00:00,289.901,0.060,287.469,99677.167,288.198,100090.018,
2004-06-01 03:05:00,289.889,0.060,287.468,99678.042,288.208,100089.999,
2004-06-01 03:10:00,289.904,0.060,287.467,99678.917,288.229,100089.972,
2004-06-01 03:15:00,289.908,0.060,287.466,99679.792,288.250,100089.946,
2004-06-01 03:20:00,289.922,0.060,287.465,99680.667,288.269,100089.921,
2004-06-01 03:25:00,289.916,0.060,287.464,99681.542,288.286,100089.898,
2004-06-01 03:30:00,289.923,0.060,287.463,99682.417,288.303,100089.875,
2004-06-01 03:35:00,289.915,0.060,287.462,99683.292,288.317,100089.854,
2004-06-01 03:40:00,289.922,0.060,287.462,99684.167,288.333,100089.834,
2004-06-01 03:45:00,289.915,0.060,287.461,99685.042,288.346,100089.814,
2004-06-01 03:50:00,289.921,0.060,287.460,99685.917,288.360,100089.795,
2004-06-01 03:55:00,289.913,0.239,287.459,99686.792,288.373,100089.777,
2004-06-01 04:00:00,289.920,0.239,287.458,99687.667,288.387,100089.759,
2004-06-01 04:05:00,289.890,0.239,287.467,99687.667,288.367,100089.790,
2004-06-01 04:10:00,289.854,0.239,287.476,99687.667,288.335,100089.827,
2004-06-01 04:15:00,289.801,0.239,287.486,99687.667,288.302,100089.863,
2004-06-01 04:20:00,289.773,0.239,287.495,99687.667,288.276,100089.893,
2004-06-01 04:25:00,289.739,0.239,287.504,99687.667,288.253,100089.920,
2004-06-01 04:30:00,289.723,0.239,287.513,99687.667,288.234,100089.943,
2004-06-01 04:35:00,289.693,0.239,287.523,99687.667,288.215,100089.965,
2004-06-01 04:40:00,289.678,0.239,287.532,99687.667,288.199,100089.984,
2004-06-01 04:45:00,289.647,0.239,287.541,99687.667,288.183,100090.002,
2004-06-01 04:50:00,289.634,0.239,287.550,99687.667,288.170,100090.018,
2004-06-01 04:55:00,289.606,1.615,287.559,99687.667,288.156,100090.033,
2004-06-01 05:00:00,289.598,1.615,287.569,99687.667,288.149,100090.044,
2004-06-01 05:05:00,289.573,1.615,287.585,99689.319,288.139,100090.055,
2004-06-01 05:10:00,289.562,1.615,287.600,99690.972,288.131,100090.065,
2004-06-01 05:15:00,289.542,1.615,287.616,99692.625,288.122,100090.075,
2004-06-01 05:20:00,289.537,1.615,287.632,99694.278,288.114,100090.084,
2004-06-01 05:25:00,289.521,1.615,287.648,99695.931,288.106,100090.094,
2004-06-01 05:30:00,289.520,1.615,287.664,99697.583,288.100,100090.103,
2004-06-01 05:35:00,289.505,1.615,287.680,99699.236,288.093,100090.112,
2004-06-01 05:40:00,289.506,1.615,287.695,99700.889,288.087,100090.120,
2004-06-01 05:45:00,289.492,1.615,287.711,99702.542,288.080,100090.128,
2004-06-01 05:50:00,289.495,1.615,287.727,99704.194,288.076,100090.135,
2004-06-01 05:55:00,289.481,5.623,287.743,99705.847,288.069,100090.143,
2004-06-01 06:00:00,289.534,5.623,287.759,99707.500,288.073,100090.148,
2004-06-01 06:05:00,289.349,5.623,287.805,99709.000,288.072,100090.141,
2004-06-01 06:10:00,289.413,5.623,287.850,99710.500,288.083,100090.127,
2004-06-01 06:15:00,289.270,5.623,287.896,99712.000,288.083,100090.117,
2004-06-01 06:20:00,289.350,5.623,287.942,99713.500,288.100,100090.098,
2004-06-01 06:25:00,289.238,5.623,287.988,99715.000,288.104,100090.084,
2004-06-01 06:30:00,289.319,5.623,288.033,99716.500,288.125,100090.062,
2004-06-01 06:35:00,289.227,5.623,288.079,99718.000,288.132,100090.046,
2004-06-01 06:40:00,289.307,5.623,288.125,99719.500,288.160,100090.019,
2004-06-01 06:45:00,289.244,5.623,288.170,99721.000,288.183,100089.994,
2004-06-01 06:50:00,289.325,5.623,288.216,99722.500,288.217,100089.962,
2004-06-01 06:55:00,289.262,5.982,288.262,99724.000,288.234,100089.939,
2004-06-01 07:00:00,289.332,5.982,288.308,99725.500,288.264,100089.910,
2004-06-01 07:05:00,289.280,5.982,288.370,99729.069,288.287,100089.876,
2004-06-01 07:10:00,289.350,5.982,288.432,99732.639,288.324,100089.835,
2004-06-01 07:15:00,289.319,5.982,288.495,99736.208,288.350,100089.798,
2004-06-01 07:20:00,289.398,5.982,288.557,99739.778,288.389,100089.756,
2004-06-01 07:25:00,289.376,5.982,288.620,99743.347,288.418,100089.719,
2004-06-01 07:30:00,289.462,5.982,288.682,99746.917,288.460,100089.674,
2004-06-01 07:35:00,289.446,5.982,288.745,99750.486,288.490,100089.636,
2004-06-01 07:40:00,289.559,5.982,288.807,99754.056,288.540,100089.587,
2004-06-01 07:45:00,289.552,5.982,288.869,99757.625,288.573,100089.547,
2004-06-01 07:50:00,289.656,5.982,288.932,99761.194,288.622,100089.498,
2004-06-01 07:55:00,289.647,5.743,288.994,99764.764,288.655,100089.457,
2004-06-01 08:00:00,289.753,5.743,289.057,99768.333,288.704,100089.409,
2004-06-01 08:05:00,289.741,5.743,289.178,99768.653,288.738,100089.367,
2004-06-01 08:10:00,289.925,5.743,289.299,99768.972,288.815,100089.302,
2004-06-01 08:15:00,289.994,5.743,289.420,99769.292,288.889,100089.237,
2004-06-01 08:20:00,290.213,5.743,289.541,99769.611,288.988,100089.157,
2004-06-01 08:25:00,290.274,5.743,289.663,99769.931,289.072,100089.082,
2004-06-01 08:30:00,290.506,5.743,289.784,99770.250,289.179,100088.996,
2004-06-01 08:35:00,290.549,5.743,289.905,99770.569,289.266,100088.917,
2004-06-01 08:40:00,290.784,5.743,290.026,99770.889,289.376,100088.826,
2004-06-01 08:45:00,290.811,5.743,290.148,99771.208,289.465,100088.744,
2004-06-01 08:50:00,291.049,5.743,290.269,99771.528,289.576,100088.651,
2004-06-01 08:55:00,291.062,5.025,290.390,99771.847,289.665,100088.567,
2004-06-01 09:00:00,291.300,5.025,290.511,99772.167,289.774,100088.472,
2004-06-01 09:05:00,291.312,5.025,290.634,99772.333,289.882,100088.355,
2004-06-01 09:10:00,291.551,5.025,290.757,99772.500,290.007,100088.227,
2004-06-01 09:15:00,291.529,5.172,290.879,99772.667,290.104,100088.112,
2004-06-01 09:20:00,291.766,8.594,291.002,99772.833,290.225,100087.986,
2004-06-01 09:25:00,291.754,9.143,291.125,99773.000,290.333,100087.866,
2004-06-01 09:30:00,291.998,12.615,291.248,99773.167,290.458,100087.737,
2004-06-01 09:35:00,291.979,13.071,291.370,99773.333,290.568,100087.614,
2004-06-01 09:40:00,292.230,16.597,291.493,99773.500,290.695,100087.484,
2004-06-01 09:45:00,292.210,17.033,291.616,99773.667,290.807,100087.360,
2004-06-01 09:50:00,292.462,20.569,291.739,99773.833,290.935,100087.228,
2004-06-01 09:55:00,292.440,21.217,291.861,99774.000,291.048,100087.102,
2004-06-01 10:00:00,292.697,24.809,291.984,99774.167,291.179,100086.969,
2004-06-01 10:05:00,292.649,25.021,292.045,99773.639,291.254,100086.904,
2004-06-01 10:10:00,292.886,28.492,292.106,99773.111,291.339,100086.842,
2004-06-01 10:15:00,292.830,28.630,292.167,99772.583,291.404,100086.787,
2004-06-01 10:20:00,293.062,32.066,292.228,99772.056,291.485,100086.725,
2004-06-01 10:25:00,292.996,32.100,292.289,99771.528,291.547,100086.669,
2004-06-01 10:30:00,293.225,35.522,292.350,99771.000,291.624,100086.606,
2004-06-01 10:35:00,293.152,35.494,292.411,99770.472,291.684,100086.551,
2004-06-01 10:40:00,293.382,38.942,292.472,99769.944,291.762,100086.487,
2004-06-01 10:45:00,293.304,38.886,292.533,99769.417,291.822,100086.430,
2004-06-01 10:50:00,293.534,42.362,292.594,99768.889,291.899,100086.364,
2004-06-01 10:55:00,293.456,41.793,292.655,99768.361,291.959,100086.306,
2004-06-01 11:00:00,293.684,45.279,292.715,99767.833,292.036,100086.240,
2004-06-01 11:05:00,293.621,45.420,292.812,99766.264,292.119,100086.146,
2004-06-01 11:10:00,293.853,48.941,292.909,99764.694,292.218,100086.040,
2004-06-01 11:15:00,293.799,49.213,293.005,99763.125,292.305,100085.940,
2004-06-01 11:20:00,294.033,52.781,293.102,99761.556,292.412,100085.831,
2004-06-01 11:25:00,293.997,53.273,293.198,99759.986,292.506,100085.726,
2004-06-01 11:30:00,294.228,56.832,293.295,99758.417,292.619,100085.613,
2004-06-01 11:35:00,294.204,57.496,293.391,99756.847,292.717,100085.506,
2004-06-01 11:40:00,294.427,60.991,293.488,99755.278,292.830,100085.390,
2004-06-01 11:45:00,294.417,61.829,293.584,99753.708,292.931,100085.280,
2004-06-01 11:50:00,294.629,65.202,293.681,99752.139,293.045,100085.164,
2004-06-01 11:55:00,294.632,65.148,293.777,99750.569,293.147,100085.051,
2004-06-01 12:00:00,294.827,68.134,293.874,99749.000,293.258,100084.935,
2004-06-01 12:05:00,294.824,69.404,293.961,99745.653,293.335,100084.861,
2004-06-01 12:10:00,295.017,72.925,294.048,99742.306,293.437,100084.778,
2004-06-01 12:15:00,295.048,74.602,294.136,99738.958,293.528,100084.697,
2004-06-01 12:20:00,295.238,78.119,294.223,99735.611,293.634,100084.608,
2004-06-01 12:25:00,295.282,79.982,294.310,99732.264,293.732,100084.521,
2004-06-01 12:30:00,295.466,83.456,294.397,99728.917,293.839,100084.428,
2004-06-01 12:35:00,295.523,85.493,294.485,99725.569,293.940,100084.337,
2004-06-01 12:40:00,295.702,88.952,294.572,99722.222,294.051,100084.240,
2004-06-01 12:45:00,295.772,91.160,294.659,99718.875,294.156,100084.145,
2004-06-01 12:50:00,295.947,94.602,294.746,99715.528,294.270,100084.044,
2004-06-01 12:55:00,296.028,95.527,294.834,99712.181,294.379,100083.944,
2004-06-01 13:00:00,296.195,98.901,294.921,99708.833,294.491,100083.841,
2004-06-01 13:05:00,296.278,100.308,294.933,99706.833,294.590,100083.758,
2004-06-01 13:10:00,296.415,102.339,294.946,99704.833,294.675,100083.684,
2004-06-01 13:15:00,296.481,103.551,294.958,99702.833,294.756,100083.611,
2004-06-01 13:20:00,296.604,105.419,294.971,99700.833,294.835,100083.537,
2004-06-01 13:25:00,296.650,106.420,294.983,99698.833,294.902,100083.469,
2004-06-01 13:30:00,296.747,107.994,294.995,99696.833,294.965,100083.402,
2004-06-01 13:35:00,296.780,108.834,295.008,99694.833,295.020,100083.340,
2004-06-01 13:40:00,296.862,110.246,295.020,99692.833,295.075,100083.277,
2004-06-01 13:45:00,296.888,111.016,295.032,99690.833,295.124,100083.217,
2004-06-01 13:50:00,296.962,112.344,295.045,99688.833,295.175,100083.156,
2004-06-01 13:55:00,296.985,112.362,295.057,99686.833,295.221,100083.097,
2004-06-01 14:00:00,297.050,113.595,295.070,99684.833,295.267,100083.039,
2004-06-01 14:05:00,297.065,111.142,294.960,99685.083,295.305,100082.989,
2004-06-01 14:10:00,296.973,107.435,294.851,99685.333,295.220,100083.000,
2004-06-01 14:15:00,296.868,103.533,294.742,99685.583,295.154,100083.007,
2004-06-01 14:20:00,296.764,99.602,294.632,99685.833,295.064,100083.026,
2004-06-01 14:25:00,296.640,95.402,294.523,99686.083,294.991,100083.038,
2004-06-01 14:30:00,296.544,91.472,294.414,99686.333,294.909,100083.054,
2004-06-01 14:35:00,296.402,86.977,294.305,99686.583,294.827,100083.071,
2004-06-01 14:40:00,296.295,82.637,294.195,99686.833,294.739,100083.093,
2004-06-01 14:45:00,296.137,77.708,294.086,99687.083,294.645,100083.118,
2004-06-01 14:50:00,296.019,73.237,293.977,99687.333,294.550,100083.145,
2004-06-01 14:55:00,295.845,72.648,293.867,99687.583,294.447,100083.176,
2004-06-01 15:00:00,295.731,68.199,293.758,99687.833,294.357,100083.203,
2004-06-01 15:05:00,295.526,65.887,293.731,99688.792,294.223,100083.276,
2004-06-01 15:10:00,295.504,65.662,293.705,99689.750,294.196,100083.301,
2004-06-01 15:15:00,295.410,64.623,293.678,99690.708,294.159,100083.325,
2004-06-01 15:20:00,295.409,64.642,293.651,99691.667,294.147,100083.338,
2004-06-01 15:25:00,295.336,63.829,293.624,99692.625,294.122,100083.356,
2004-06-01 15:30:00,295.336,63.863,293.598,99693.583,294.107,100083.369,
2004-06-01 15:35:00,295.272,63.165,293.571,99694.542,294.087,100083.385,
2004-06-01 15:40:00,295.279,63.275,293.544,99695.500,294.075,100083.397,
2004-06-01 15:45:00,295.220,62.638,293.517,99696.458,294.057,100083.410,
2004-06-01 15:50:00,295.230,62.790,293.491,99697.417,294.046,100083.421,
2004-06-01 15:55:00,295.176,75.939,293.464,99698.375,294.030,100083.435,
2004-06-01 16:00:00,295.233,76.653,293.437,99699.333,294.063,100083.424,
2004-06-01 16:05:00,295.161,75.144,293.365,99702.056,294.025,100083.469,
2004-06-01 16:10:00,295.120,73.988,293.292,99704.778,293.960,100083.532,
2004-06-01 16:15:00,295.030,72.263,293.219,99707.500,293.887,100083.600,
2004-06-01 16:20:00,294.990,71.115,293.146,99710.222,293.822,100083.666,
2004-06-01 16:25:00,294.906,69.460,293.074,99712.944,293.755,100083.732,
2004-06-01 16:30:00,294.861,68.261,293.001,99715.667,293.689,100083.798,
2004-06-01 16:35:00,294.772,66.543,292.928,99718.389,293.617,100083.867,
2004-06-01 16:40:00,294.719,65.247,292.855,99721.111,293.547,100083.936,
2004-06-01 16:45:00,294.620,63.424,292.782,99723.833,293.470,100084.009,
2004-06-01 16:50:00,294.561,62.056,292.710,99726.556,293.395,100084.081,
2004-06-01 16:55:00,294.456,77.542,292.637,99729.278,293.314,100084.157,
2004-06-01 17:00:00,294.446,76.751,292.564,99732.000,293.288,100084.207,
2004-06-01 17:05:00,294.305,64.935,292.447,99736.292,293.202,100084.265,
2004-06-01 17:10:00,293.659,57.463,292.330,99740.583,292.748,100084.568,
2004-06-01 17:15:00,293.432,54.767,292.213,99744.875,292.570,100084.747,
2004-06-01 17:20:00,293.364,53.881,292.096,99749.167,292.444,100084.892,
2004-06-01 17:25:00,293.116,50.936,291.979,99753.458,292.289,100085.048,
2004-06-01 17:30:00,292.973,49.186,291.862,99757.750,292.159,100085.192,
2004-06-01 17:35:00,292.890,48.132,291.744,99762.042,292.047,100085.328,
2004-06-01 17:40:00,292.728,46.164,291.627,99766.333,291.921,100085.469,
2004-06-01 17:45:00,292.632,44.956,291.510,99770.625,291.808,100085.605,
2004-06-01 17:50:00,292.506,43.405,291.393,99774.917,291.691,100085.742,
2004-06-01 17:55:00,292.412,55.000,291.276,99779.208,291.580,100085.877,
2004-06-01 18:00:00,292.310,53.740,291.159,99783.500,291.489,100086.001,
2004-06-01 18:05:00,292.272,53.240,291.147,99786.653,291.452,100086.030,
2004-06-01 18:10:00,292.159,51.875,291.134,99789.806,291.411,100086.056,
2004-06-01 18:15:00,292.144,51.637,291.122,99792.958,291.393,100086.071,
2004-06-01 18:20:00,292.049,50.482,291.109,99796.111,291.359,100086.094,
2004-06-01 18:25:00,292.051,50.443,291.097,99799.264,291.349,100086.105,
2004-06-01 18:30:00,291.950,49.222,291.084,99802.417,291.315,100086.128,
2004-06-01 18:35:00,291.973,49.417,291.072,99805.569,291.311,100086.136,
2004-06-01 18:40:00,291.918,48.715,291.060,99808.722,291.294,100086.149,
2004-06-01 18:45:00,291.910,48.561,291.047,99811.875,291.280,100086.162,
2004-06-01 18:50:00,291.859,47.918,291.035,99815.028,291.266,100086.174,
2004-06-01 18:55:00,291.897,51.104,291.022,99818.181,291.263,100086.180,
2004-06-01 19:00:00,291.858,50.605,291.010,99821.333,291.260,100086.187,
2004-06-01 19:05:00,291.889,50.931,290.981,99825.708,291.258,100086.190,
2004-06-01 19:10:00,291.841,50.352,290.951,99830.083,291.246,100086.200,
2004-06-01 19:15:00,291.823,50.125,290.921,99834.458,291.233,100086.213,
2004-06-01 19:20:00,291.964,51.715,290.892,99838.833,291.248,100086.213,
2004-06-01 19:25:00,291.970,51.756,290.862,99843.208,291.262,100086.213,
2004-06-01 19:30:00,292.045,52.580,290.833,99847.583,291.266,100086.217,
2004-06-01 19:35:00,291.971,51.708,290.803,99851.958,291.252,100086.230,
2004-06-01 19:40:00,291.991,51.910,290.774,99856.333,291.236,100086.244,
2004-06-01 19:45:00,292.578,58.593,290.744,99860.708,291.419,100086.168,
2004-06-01 19:50:00,293.084,64.354,290.715,99865.083,291.598,100086.098,
2004-06-01 19:55:00,293.155,63.774,290.685,99869.458,291.681,100086.046,
2004-06-01 20:00:00,293.096,63.064,290.656,99873.833,291.665,100086.037,
2004-06-01 20:05:00,293.001,61.971,290.624,99878.583,291.612,100086.072,
2004-06-01 20:10:00,292.923,61.080,290.593,99883.333,291.558,100086.118,
2004-06-01 20:15:00,292.862,60.386,290.561,99888.083,291.509,100086.162,
2004-06-01 20:20:00,292.812,59.809,290.530,99892.833,291.470,100086.199,
2004-06-01 20:25:00,292.773,59.368,290.498,99897.583,291.434,100086.234,
2004-06-01 20:30:00,292.738,58.969,290.466,99902.333,291.402,100086.267,
2004-06-01 20:35:00,292.710,58.643,290.435,99907.083,291.369,100086.301,
2004-06-01 20:40:00,292.680,58.306,290.403,99911.833,291.340,100086.332,
2004-06-01 20:45:00,292.654,58.003,290.372,99916.583,291.310,100086.364,
2004-06-01 20:50:00,292.627,57.691,290.340,99921.333,291.282,100086.395,
2004-06-01 20:55:00,292.600,45.796,290.308,99926.083,291.252,100086.427,
2004-06-01 21:00:00,292.519,44.842,290.277,99930.833,291.167,100086.484,
2004-06-01 21:05:00,292.456,44.093,290.169,99936.490,291.075,100086.614,
2004-06-01 21:10:00,292.385,43.246,290.061,99942.147,290.966,100086.763,
2004-06-01 21:15:00,292.301,42.257,289.953,99947.804,290.850,100086.916,
2004-06-01 21:20:00,292.218,41.280,289.846,99953.461,290.732,100087.068,
2004-06-01 21:25:00,292.123,40.170,289.738,99959.118,290.615,100087.220,
2004-06-01 21:30:00,292.038,39.168,289.630,99964.775,290.498,100087.370,
2004-06-01 21:35:00,291.942,38.042,289.522,99970.432,290.381,100087.520,
2004-06-01 21:40:00,291.857,37.039,289.415,99976.089,290.265,100087.670,
2004-06-01 21:45:00,291.761,35.911,289.307,99981.746,290.150,100087.819,
2004-06-01 21:50:00,291.677,34.916,289.199,99987.403,290.035,100087.967,
2004-06-01 21:55:00,291.579,17.282,289.091,99993.060,289.920,100088.115,
2004-06-01 22:00:00,290.574,5.702,288.983,99998.717,289.476,100088.439,
2004-06-01 22:05:00,289.812,3.171,288.934,100000.587,289.224,100088.620,
2004-06-01 22:10:00,289.826,3.171,288.885,100002.458,289.162,100088.691,
2004-06-01 22:15:00,289.998,3.171,288.836,100004.329,289.147,100088.733,
2004-06-01 22:20:00,290.002,3.171,288.787,100006.200,289.126,100088.776,
2004-06-01 22:25:00,290.040,3.171,288.738,100008.071,289.093,100088.825,
2004-06-01 22:30:00,289.930,3.171,288.689,100009.942,289.043,100088.882,
2004-06-01 22:35:00,289.928,3.171,288.640,100011.812,288.998,100088.938,
2004-06-01 22:40:00,289.842,3.171,288.591,100013.683,288.949,100088.995,
2004-06-01 22:45:00,289.856,3.171,288.542,100015.554,288.909,100089.048,
2004-06-01 22:50:00,289.791,3.171,288.493,100017.425,288.865,100089.103,
2004-06-01 22:55:00,289.802,1.735,288.444,100019.296,288.826,100089.155,
2004-06-01 23:00:00,289.740,1.735,288.395,100021.167,288.779,100089.210,
2004-06-01 23:05:00,289.779,1.735,288.386,100022.208,288.787,100089.193,
2004-06-01 23:10:00,289.782,1.735,288.378,100023.250,288.806,100089.166,
2004-06-01 23:15:00,289.828,1.735,288.370,100024.292,288.832,100089.134,
2004-06-01 23:20:00,289.828,1.735,288.362,100025.333,288.854,100089.103,
2004-06-01 23:25:00,289.860,1.735,288.353,100026.375,288.878,100089.070,
2004-06-01 23:30:00,289.861,1.735,288.345,100027.417,288.901,100089.036,
2004-06-01 23:35:00,289.895,1.735,288.337,100028.458,288.930,100088.998,
2004-06-01 23:40:00,289.903,1.735,288.329,100029.500,288.958,100088.957,
2004-06-01 23:45:00,289.942,1.735,288.320,100030.542,288.992,100088.912,
2004-06-01 23:50:00,290.590,1.735,288.312,100031.583,289.089,100088.841,
2004-06-01 23:55:00,290.975,0.479,288.304,100032.625,289.130,100088.791,
2004-06-02 00:00:00,291.087,0.479,288.296,100033.667,289.138,100088.747,
2004-06-02 00:05:00,291.027,0.479,288.237,100034.792,289.131,100088.782,
2004-06-02 00:10:00,290.994,0.479,288.178,100035.917,289.079,100088.856,
2004-06-02 00:15:00,290.876,0.479,288.119,100037.042,289.009,100088.949,
2004-06-02 00:20:00,290.825,0.479,288.060,100038.167,288.922,100089.050,
2004-06-02 00:25:00,290.703,0.479,288.001,100039.292,288.844,100089.147,
2004-06-02 00:30:00,290.659,0.479,287.943,100040.417,288.766,100089.242,
2004-06-02 00:35:00,290.557,0.479,287.884,100041.542,288.700,100089.329,
2004-06-02 00:40:00,290.531,0.479,287.825,100042.667,288.636,100089.415,
2004-06-02 00:45:00,290.440,0.479,287.766,100043.792,288.576,100089.498,
2004-06-02 00:50:00,290.415,0.479,287.707,100044.917,288.514,100089.581,
2004-06-02 00:55:00,290.325,0.239,287.649,100046.042,288.452,100089.664,
2004-06-02 01:00:00,290.298,0.239,287.590,100047.167,288.388,100089.747,
2004-06-02 01:05:00,290.213,0.239,287.559,100045.972,288.338,100089.805,
2004-06-02 01:10:00,290.198,0.239,287.527,100044.778,288.299,100089.852,
2004-06-02 01:15:00,290.141,0.239,287.496,100043.583,288.266,100089.896,
2004-06-02 01:20:00,290.142,0.239,287.465,100042.389,288.236,100089.938,
2004-06-02 01:25:00,290.103,0.239,287.434,100041.194,288.207,100089.979,
2004-06-02 01:30:00,290.113,0.239,287.403,100040.000,288.180,100090.020,
2004-06-02 01:35:00,290.082,0.239,287.371,100038.806,288.152,100090.061,
2004-06-02 01:40:00,290.095,0.239,287.340,100037.611,288.126,100090.101,
2004-06-02 01:45:00,290.067,0.239,287.309,100036.417,288.099,100090.141,
2004-06-02 01:50:00,290.083,0.239,287.278,100035.222,288.073,100090.181,
2004-06-02 01:55:00,290.058,0.060,287.247,100034.028,288.046,100090.222,
2004-06-02 02:00:00,290.073,0.060,287.215,100032.833,288.020,100090.263,
2004-06-02 02:05:00,290.048,0.060,287.151,100033.653,287.988,100090.313,
2004-06-02 02:10:00,290.057,0.060,287.086,100034.472,287.951,100090.370,
2004-06-02 02:15:00,290.012,0.060,287.022,100035.292,287.906,100090.430,
2004-06-02 02:20:00,290.004,0.060,286.957,100036.111,287.859,100090.493,
2004-06-02 02:25:00,289.944,0.060,286.893,100036.931,287.808,100090.558,
2004-06-02 02:30:00,289.925,0.060,286.828,100037.750,287.756,100090.623,
2004-06-02 02:35:00,289.856,0.060,286.764,100038.569,287.701,100090.690,
2004-06-02 02:40:00,289.831,0.060,286.699,100039.389,287.647,100090.757,
2004-06-02 02:45:00,289.756,0.060,286.634,100040.208,287.590,100090.826,
2004-06-02 02:50:00,289.727,0.060,286.570,100041.028,287.534,100090.895,
2004-06-02 02:55:00,289.650,0.060,286.505,100041.847,287.475,100090.965,
2004-06-02 03:00:00,289.618,0.060,286.441,100042.667,287.418,100091.035,
2004-06-02 03:05:00,289.542,0.060,286.420,100044.208,287.369,100091.084,
2004-06-02 03:10:00,289.523,0.060,286.400,100045.750,287.332,100091.123,
2004-06-02 03:15:00,289.454,0.060,286.379,100047.292,287.298,100091.159,
2004-06-02 03:20:00,289.440,0.060,286.359,100048.833,287.270,100091.192,
2004-06-02 03:25:00,289.373,0.060,286.339,100050.375,287.239,100091.225,
2004-06-02 03:30:00,289.361,0.060,286.318,100051.917,287.212,100091.257,
2004-06-02 03:35:00,289.294,0.060,286.298,100053.458,287.183,100091.290,
2004-06-02 03:40:00,289.285,0.060,286.277,100055.000,287.157,100091.322,
2004-06-02 03:45:00,289.218,0.060,286.257,100056.542,287.128,100091.354,
2004-06-02 03:50:00,289.212,0.060,286.237,100058.083,287.103,100091.385,
2004-06-02 03:55:00,289.145,0.239,286.216,100059.625,287.075,100091.416,
2004-06-02 04:00:00,289.143,0.239,286.196,100061.167,287.052,100091.446,
2004-06-02 04:05:00,289.085,0.239,286.229,100063.375,287.044,100091.438,
2004-06-02 04:10:00,289.105,0.239,286.263,100065.583,287.057,100091.413,
2004-06-02 04:15:00,289.077,0.239,286.296,100067.792,287.076,100091.384,
2004-06-02 04:20:00,289.119,0.239,286.330,100070.000,287.104,100091.351,
2004-06-02 04:25:00,289.105,0.239,286.363,100072.208,287.130,100091.319,
2004-06-02 04:30:00,289.158,0.239,286.396,100074.417,287.161,100091.285,
2004-06-02 04:35:00,289.148,0.239,286.430,100076.625,287.189,100091.253,
2004-06-02 04:40:00,289.205,0.239,286.463,100078.833,287.221,100091.221,
2004-06-02 04:45:00,289.196,0.239,286.497,100081.042,287.249,100091.190,
2004-06-02 04:50:00,289.255,0.239,286.530,100083.250,287.281,100091.159,
