Date,Time,Air_Pressure_hPa,Air_Temperature_C,Relative_Humidity_%,Incoming_Short_Wave_Radiation_watts/m2,Outgoing_Short_Wave_Radiation_watts/m2,Incoming_Long_Wave-Red_Radiation_watts/m2,Outgoing_Long_Wave_Radiation_watts/m2,Rain_Rate_mm/h,Rate_Rate_mm/h,Wind_Direction_degree,Wind_Speed_m/s,Wind_Direction_degree.1,Wind_Speed_m/s.1,CO2_Concentration_g/m3,Tower_Position
2004-06-01 02:05:00,20759.0,1001.7280000000001,15.516,85.652,1.53,4.352,386.84000000000003,396.0,0.0,0.0,301.36800000000005,1.51,300.93,1.496,0.762,1.0
2004-06-01 02:10:00,21259.0,1001.732,15.532,85.694,1.7760000000000002,4.172,386.854,396.296,0.0,0.0,292.156,1.988,293.812,1.8079999999999998,0.72,1.0
2004-06-01 02:15:00,21759.0,1001.7239999999999,15.506,85.30799999999999,1.89,4.016,386.47799999999995,396.002,0.0,0.0,281.088,2.152,278.732,2.064,0.724,1.0
2004-06-01 02:20:00,22259.0,1001.6940000000001,15.522,85.184,1.9460000000000002,3.882,386.62,395.752,0.0,0.0,283.884,2.088,283.02799999999996,1.8579999999999999,0.72,1.0
2004-06-01 02:25:00,22759.0,1001.698,15.488,85.124,2.162,3.622,386.496,395.672,0.004,0.0,279.246,2.4539999999999997,280.62,2.124,0.728,1.0
2004-06-01 02:30:00,23259.0,1001.6719999999999,15.422,85.704,2.002,3.464,386.68,395.46,0.0,0.0,279.57,1.9,275.952,1.75,0.736,1.0
2004-06-01 02:35:00,23759.0,1001.632,15.504,85.1,2.19,3.626,387.434,396.118,0.0,0.0,275.986,1.528,274.286,1.45,0.728,1.0
2004-06-01 02:40:00,24259.0,1001.5880000000001,15.347999999999999,85.576,2.1559999999999997,3.2019999999999995,387.098,395.37600000000003,0.0,0.0,259.852,2.068,256.22200000000004,2.05,0.73,1.0
2004-06-01 02:45:00,24759.0,1001.5880000000001,15.274000000000001,86.188,0.13999999999999999,3.346,386.508,394.92600000000004,0.26999999999999996,0.0,274.87800000000004,2.074,271.88,1.9440000000000002,0.744,1.0
2004-06-01 02:50:00,25259.0,1001.61,15.232,86.288,-0.564,4.08,385.176,394.78200000000004,0.0,0.0,275.384,2.338,271.646,2.294,0.746,1.0
2004-06-01 02:55:00,25759.0,1001.6200000000001,15.248,86.26,0.046,4.322,385.512,395.046,0.0,0.0,295.82,1.884,302.518,1.832,0.732,1.0
2004-06-01 03:00:00,30259.0,1001.586,15.266,86.57000000000001,0.792,3.7380000000000004,386.246,395.274,0.0,0.0,295.204,1.752,298.37399999999997,1.6620000000000001,0.73,1.0
2004-06-01 03:05:00,30759.0,1001.57,15.258000000000001,86.322,1.544,3.386,386.288,395.22200000000004,0.0,0.0,276.37399999999997,2.094,278.006,2.05,0.73,1.0
2004-06-01 03:10:00,31259.0,1001.606,15.228,86.22200000000001,2.1079999999999997,3.104,386.04,395.29200000000003,0.0,0.0,270.87399999999997,2.916,268.72799999999995,2.6719999999999997,0.724,1.0
2004-06-01 03:15:00,31759.0,1001.6020000000001,15.225999999999999,86.824,2.088,2.9979999999999998,386.942,395.172,0.0,0.0,262.306,1.964,261.79200000000003,1.9240000000000002,0.724,1.0
2004-06-01 03:20:00,32259.0,1001.5260000000001,15.172,86.82000000000001,2.232,2.872,386.438,394.852,0.0,0.0,245.11399999999998,2.614,242.92600000000002,2.596,0.72,1.0
2004-06-01 03:25:00,32759.0,1001.566,15.146,87.2,2.064,2.84,387.06399999999996,394.892,0.0,0.0,258.294,1.908,260.534,1.8699999999999999,0.72,1.0
2004-06-01 03:30:00,33259.0,1001.6120000000001,15.166,87.09,2.004,2.816,387.02799999999996,395.082,0.0,0.0,253.46999999999997,1.7419999999999998,252.686,1.6219999999999999,0.72,1.0
2004-06-01 03:35:00,33759.0,1001.686,15.203999999999999,86.752,2.216,2.896,386.534,394.96400000000006,0.0,0.0,259.886,2.3579999999999997,254.358,2.338,0.72,1.0
2004-06-01 03:40:00,34259.0,1001.698,15.069999999999999,87.01,2.088,2.678,386.346,394.518,0.0,0.0,255.95,2.548,255.596,2.5439999999999996,0.72,1.0
2004-06-01 03:45:00,34759.0,1001.658,15.068000000000001,87.268,2.052,2.696,386.21999999999997,394.23400000000004,0.0,0.0,254.89600000000002,2.092,250.81799999999998,1.998,0.726,1.0
2004-06-01 03:50:00,35259.0,1001.68,15.096,87.30199999999999,2.2399999999999998,2.71,386.434,394.692,0.0,0.0,259.48,2.38,259.058,2.27,0.73,1.0
2004-06-01 03:55:00,35759.0,1001.75,15.186000000000002,87.156,2.372,2.822,386.308,394.938,0.0,0.0,263.414,2.668,264.288,2.5420000000000003,0.73,1.0
2004-06-01 04:00:00,40259.0,1001.7239999999999,15.216,87.106,2.256,2.732,386.858,394.99,0.0,0.0,251.10399999999998,2.406,250.238,2.372,0.73,1.0
2004-06-01 04:05:00,40759.0,1001.72,15.254,87.086,2.248,2.652,386.848,395.172,0.0,0.0,260.938,2.562,261.09000000000003,2.502,0.73,1.0
2004-06-01 04:10:00,41259.0,1001.7180000000001,15.330000000000002,86.788,2.238,2.59,387.07,395.474,0.0,0.0,266.586,2.506,267.72200000000004,2.276,0.73,1.0
2004-06-01 04:15:00,41759.0,1001.742,15.297999999999998,86.876,2.1719999999999997,2.4059999999999997,386.698,395.244,0.0,0.0,265.9,3.048,265.418,2.872,0.73,1.0
2004-06-01 04:20:00,42259.0,1001.7120000000001,15.272,87.27000000000001,2.292,2.298,386.98199999999997,395.11400000000003,0.0,0.0,262.098,2.714,257.902,2.576,0.732,1.0
2004-06-01 04:25:00,42759.0,1001.7459999999999,15.262,87.326,2.374,2.23,386.812,395.244,0.0,0.0,259.302,2.84,261.456,2.684,0.73,1.0
2004-06-01 04:30:00,43259.0,1001.766,15.268,87.292,2.572,2.262,387.004,395.394,0.0,0.0,253.594,2.598,250.442,2.46,0.732,1.0
2004-06-01 04:35:00,43759.0,1001.756,15.222,87.634,2.382,2.1,386.996,395.242,0.0,0.0,256.98199999999997,2.802,256.562,2.648,0.732,1.0
2004-06-01 04:40:00,44259.0,1001.7239999999999,15.181999999999999,88.166,2.554,2.0620000000000003,386.694,394.77799999999996,0.0,0.0,249.048,2.556,251.08,2.528,0.738,1.0
2004-06-01 04:45:00,44759.0,1001.698,15.168000000000001,88.38,3.2380000000000004,2.2359999999999998,386.786,394.848,0.0,0.0,249.97799999999998,2.4979999999999998,247.41,2.332,0.734,1.0
2004-06-01 04:50:00,45259.0,1001.7280000000001,15.156,88.84,2.186,2.378,386.47200000000004,394.608,0.046,0.0,245.03000000000003,3.036,244.45,2.874,0.738,1.0
2004-06-01 04:55:00,45759.0,1001.758,15.041999999999998,90.176,1.52,2.4539999999999997,385.776,394.108,0.03,0.0,249.07,2.224,248.608,2.222,0.746,1.0
2004-06-01 05:00:00,50259.0,1001.7120000000001,15.006,90.74,2.338,3.2560000000000002,385.51599999999996,394.262,0.0,0.0,249.206,2.918,248.344,2.838,0.734,1.0
2004-06-01 05:05:00,50759.0,1001.68,15.038,90.85600000000001,3.412,3.098,385.86,394.264,0.0,0.0,244.12399999999997,3.0919999999999996,241.66799999999998,3.026,0.73,1.0
2004-06-01 05:10:00,51259.0,1001.7060000000001,15.016,91.058,5.714,2.874,386.298,394.49,0.0,0.0,255.546,3.1260000000000003,256.024,3.1100000000000003,0.73,1.0
2004-06-01 05:15:00,51759.0,1001.74,14.988,91.40599999999999,5.452,2.5740000000000003,386.262,394.284,0.0,0.0,255.254,3.102,252.81199999999998,2.9379999999999997,0.728,1.0
2004-06-01 05:20:00,52259.0,1001.7520000000001,14.908000000000001,91.828,5.912,2.298,386.174,394.04200000000003,0.0,0.0,255.544,2.97,255.458,2.946,0.726,1.0
2004-06-01 05:25:00,52759.0,1001.7520000000001,14.868,92.38,6.840000000000001,2.322,386.056,393.94,0.0,0.0,260.162,3.0780000000000003,261.794,2.946,0.728,1.0
2004-06-01 05:30:00,53259.0,1001.7280000000001,14.77,93.10799999999999,7.562,2.126,385.788,393.68,0.0,0.0,256.9,3.2380000000000004,255.17600000000002,3.214,0.73,1.0
2004-06-01 05:35:00,53759.0,1001.7060000000001,14.842000000000002,93.22,8.492,2.87,386.382,394.54,0.0,0.0,255.336,2.066,255.542,1.998,0.73,1.0
2004-06-01 05:40:00,54259.0,1001.738,14.862,92.914,9.038,2.946,386.308,394.536,0.0,0.0,252.914,2.606,251.55599999999998,2.586,0.736,1.0
2004-06-01 05:45:00,54759.0,1001.766,14.91,92.65,12.934000000000001,3.4760000000000004,386.698,394.866,0.33199999999999996,0.0,236.06199999999998,2.492,235.372,2.286,0.754,1.0
2004-06-01 05:50:00,55259.0,1001.7360000000001,14.87,92.55,14.934000000000001,4.518,385.796,393.91600000000005,0.564,0.0,233.38600000000002,2.978,231.118,2.976,0.79,1.0
2004-06-01 05:55:00,55759.0,1001.756,14.902000000000001,92.952,16.256,5.078,385.946,394.312,2.87,3.6,239.356,2.504,235.83200000000002,2.3600000000000003,0.756,1.0
2004-06-01 06:00:00,60259.0,1001.792,14.934000000000001,93.54400000000001,19.34,5.486,386.344,394.002,10.632000000000001,10.8,239.282,1.9460000000000002,235.628,1.83,1.098,1.0
2004-06-01 06:05:00,60759.0,1001.78,14.913999999999998,94.444,24.644,5.556,386.782,393.6,10.26,8.4,238.08800000000002,2.05,231.92200000000003,2.0740000000000003,2000.56,1.0
2004-06-01 06:10:00,61259.0,1001.832,14.874,95.11,25.208,5.337999999999999,386.776,393.54200000000003,9.584,10.8,248.642,2.45,249.53000000000003,2.534,1.3379999999999999,1.0
2004-06-01 06:15:00,61759.0,1001.8799999999999,14.912,95.452,22.759999999999998,5.0,386.91999999999996,393.924,3.8340000000000005,4.8,252.92600000000002,2.754,252.63000000000002,2.6260000000000003,0.9279999999999999,1.0
2004-06-01 06:20:00,62259.0,1001.9860000000001,14.916,95.648,26.536,5.052,387.068,393.58000000000004,15.943999999999999,14.4,259.248,3.3880000000000003,260.39,3.268,1.274,1.0
2004-06-01 06:25:00,62759.0,1002.0260000000001,14.913999999999998,96.19,36.714,5.764,387.426,393.64,11.751999999999999,9.6,257.34000000000003,2.9619999999999997,257.93,2.75,0.9259999999999999,1.0
2004-06-01 06:30:00,63259.0,1002.0,14.91,96.446,33.348,5.42,387.772,394.32800000000003,2.3880000000000003,1.2,255.92600000000002,3.18,251.286,3.09,0.066,1.0
2004-06-01 06:35:00,63759.0,1001.9620000000001,14.928,96.556,36.291999999999994,5.601999999999999,387.994,394.942,0.45600000000000007,1.2,249.91799999999998,3.322,250.51399999999998,3.25,0.05,1.0
2004-06-01 06:40:00,64259.0,1001.97,14.928,96.322,41.366,6.1259999999999994,388.162,395.284,1.428,1.2,245.964,3.7560000000000002,242.208,3.776,0.11200000000000002,1.0
2004-06-01 06:45:00,64759.0,1001.99,14.988,96.35799999999999,35.674,5.648,388.11800000000005,395.434,1.066,1.2,252.87400000000002,3.378,250.82800000000003,3.2340000000000004,0.124,1.0
2004-06-01 06:50:00,65259.0,1001.9720000000001,15.068000000000001,96.12,32.062,5.476,388.46400000000006,395.85,0.016,0.0,248.80599999999998,3.4219999999999997,248.10999999999999,3.374,0.12,1.0
2004-06-01 06:55:00,65759.0,1001.95,15.13,95.74600000000001,38.924,6.2780000000000005,388.79200000000003,396.044,0.0,0.0,259.53999999999996,3.184,258.68,3.152,0.11000000000000001,1.0
2004-06-01 07:00:00,70259.0,1001.9380000000001,15.163999999999998,95.39200000000001,43.076,6.8180000000000005,388.76,396.066,0.0,0.0,255.902,4.244,252.66800000000003,4.0120000000000005,0.11000000000000001,1.0
2004-06-01 07:05:00,70759.0,1001.99,15.248,95.19200000000001,44.882,7.06,389.23400000000004,396.46400000000006,0.0,0.0,258.014,3.7340000000000004,259.09000000000003,3.59,0.132,1.0
2004-06-01 07:10:00,71259.0,1002.0279999999999,15.315999999999999,95.166,75.27000000000001,10.112,390.18,397.394,0.0,0.0,259.39,3.282,260.898,3.052,0.152,1.0
2004-06-01 07:15:00,71759.0,1002.05,15.396,94.928,75.784,10.016,390.6,398.07,0.0,0.0,269.53999999999996,3.5439999999999996,268.19,3.2079999999999997,0.10600000000000001,1.0
2004-06-01 07:20:00,72259.0,1002.052,15.463999999999999,94.922,67.998,9.11,390.96400000000006,398.54200000000003,0.0,0.0,264.498,3.404,264.002,3.2399999999999998,0.146,1.0
2004-06-01 07:25:00,72759.0,1002.0899999999999,15.530000000000001,94.51599999999999,69.796,9.431999999999999,390.98,398.604,0.0,0.0,265.63599999999997,4.172,263.94,3.9159999999999995,0.282,1.0
2004-06-01 07:30:00,73259.0,1002.146,15.59,94.508,73.85799999999999,9.976,391.70799999999997,399.108,0.0,0.0,266.98400000000004,3.562,266.534,3.474,0.49399999999999994,1.0
2004-06-01 07:35:00,73759.0,1002.1659999999999,15.690000000000001,94.33,55.232000000000006,8.040000000000001,391.742,399.384,0.0,0.0,270.044,3.472,267.116,3.0100000000000002,0.588,1.0
2004-06-01 07:40:00,74259.0,1002.174,15.73,94.162,54.95799999999999,8.134,392.082,399.31,0.0,0.0,264.7,3.22,264.28000000000003,3.0439999999999996,0.6519999999999999,1.0
2004-06-01 07:45:00,74759.0,1002.1700000000001,15.776,94.234,80.082,10.772,392.806,400.12399999999997,0.0,0.0,269.244,3.31,269.47200000000004,3.0740000000000003,0.646,1.0
2004-06-01 07:50:00,75259.0,1002.152,15.842000000000002,94.12,92.728,11.984,393.606,401.21799999999996,0.0,0.0,263.486,3.4560000000000004,263.238,3.332,0.708,1.0
2004-06-01 07:55:00,75759.0,1002.2540000000001,15.959999999999999,93.732,74.09400000000001,10.154,393.694,401.684,0.0,0.0,270.656,3.562,269.032,3.118,0.844,1.0
2004-06-01 08:00:00,80259.0,1002.32,16.012,93.624,62.46,9.014,393.456,401.582,0.0,0.0,269.42600000000004,3.4299999999999997,269.288,3.128,1.052,1.0
2004-06-01 08:05:00,80759.0,1002.414,16.04,93.494,66.97,9.628,393.562,401.846,0.0,0.0,279.552,4.196,280.66999999999996,3.932,0.812,1.0
2004-06-01 08:10:00,81259.0,1002.4380000000001,16.14,93.464,83.39,11.492,394.70799999999997,402.84000000000003,0.0,0.0,268.874,3.088,268.3,2.84,0.662,1.0
2004-06-01 08:15:00,81759.0,1002.4399999999999,16.252000000000002,93.12,99.57000000000001,13.058000000000002,395.664,404.01800000000003,0.0,0.0,276.666,3.7880000000000003,273.18,3.25,0.662,1.0
2004-06-01 08:20:00,82259.0,1002.45,16.346,92.178,119.674,15.209999999999999,396.35,404.79,0.0,0.0,280.26599999999996,3.748,281.87600000000003,3.4799999999999995,0.66,1.0
2004-06-01 08:25:00,82759.0,1002.448,16.48,91.938,111.852,14.51,397.106,405.666,0.0,0.0,277.46,3.254,272.724,2.768,0.66,1.0
2004-06-01 08:30:00,83259.0,1002.4620000000001,16.506,91.798,109.724,14.248,396.838,405.784,0.0,0.0,278.71999999999997,3.71,278.56800000000004,3.2079999999999997,0.66,1.0
2004-06-01 08:35:00,83759.0,1002.4720000000001,16.574,91.57000000000001,127.03,16.532,398.028,407.018,0.0,0.0,276.252,3.122,276.21799999999996,2.94,0.654,1.0
2004-06-01 08:40:00,84259.0,1002.49,16.644,91.55,181.918,22.48,399.398,408.9,0.0,0.0,272.596,3.3259999999999996,273.628,2.916,0.654,1.0
2004-06-01 08:45:00,84759.0,1002.484,16.69,91.234,148.39000000000001,18.472,399.01599999999996,409.406,0.0,0.0,274.73,3.882,273.808,3.4579999999999997,0.654,1.0
2004-06-01 08:50:00,85259.0,1002.4799999999999,16.8,90.81,145.01600000000002,18.288,399.188,409.84,0.0,0.0,278.606,3.7,278.942,3.3980000000000006,0.66,1.0
2004-06-01 08:55:00,85759.0,1002.5,16.926,90.506,156.092,19.464,399.826,410.408,0.0,0.0,274.818,3.832,274.562,3.408,0.666,1.0
2004-06-01 09:00:00,90259.0,1002.476,17.032,90.09200000000001,193.732,23.542,400.82399999999996,412.09399999999994,0.0,0.0,277.072,3.684,276.04200000000003,3.318,0.678,1.0
2004-06-01 09:05:00,90759.0,1002.448,17.074,89.678,235.692,28.398000000000003,401.116,413.28000000000003,0.0,0.0,270.7,4.468,270.878,4.068,0.694,1.0
2004-06-01 09:10:00,91259.0,1002.4720000000001,17.21,89.548,212.07199999999997,25.866000000000003,402.17600000000004,414.45,0.0,0.0,274.62600000000003,3.6480000000000006,275.466,3.1439999999999997,0.714,1.0
2004-06-01 09:15:00,91759.0,1002.4979999999999,17.247999999999998,89.082,225.82200000000003,27.160000000000004,401.946,415.084,0.0,0.0,272.40999999999997,4.218,272.604,3.9,0.75,1.0
2004-06-01 09:20:00,92259.0,1002.4680000000001,17.366,88.322,309.886,37.596000000000004,402.498,416.98999999999995,0.0,0.0,272.628,4.728,273.158,4.390000000000001,0.808,1.0
2004-06-01 09:25:00,92759.0,1002.4280000000001,17.468,88.056,370.658,44.528,403.692,420.534,0.0,0.0,269.954,5.0520000000000005,270.36199999999997,4.702,0.8720000000000001,1.0
2004-06-01 09:30:00,93259.0,1002.4739999999999,17.619999999999997,87.598,424.334,50.024,404.55,423.582,0.0,0.0,268.59,4.7700000000000005,267.87800000000004,4.422,0.9199999999999999,1.0
2004-06-01 09:35:00,93759.0,1002.5040000000001,17.936,87.042,322.298,37.995999999999995,407.164,425.562,0.0,0.0,274.342,3.432,274.066,3.156,0.9879999999999999,1.0
2004-06-01 09:40:00,94259.0,1002.5,18.009999999999998,86.286,305.454,35.798,405.68,425.184,0.0,0.0,269.928,3.9620000000000006,269.114,3.718,1.048,1.0
2004-06-01 09:45:00,94759.0,1002.5319999999999,18.022,86.436,205.592,24.046,404.586,422.64,0.0,0.0,264.494,3.728,265.28000000000003,3.6719999999999997,1.168,1.0
2004-06-01 09:50:00,95259.0,1002.54,18.034,86.276,165.762,20.368000000000002,403.43600000000004,420.622,0.0,0.0,260.582,4.058,259.904,3.842,1.184,1.0
2004-06-01 09:55:00,95759.0,1002.5720000000001,18.022,86.398,163.726,20.2,403.68,419.716,0.0,0.0,250.56799999999998,3.944,248.36800000000002,3.5520000000000005,1.094,1.0
2004-06-01 10:00:00,100259.0,1002.5459999999999,18.157999999999998,85.864,261.136,31.232,405.026,421.912,0.0,0.0,255.888,3.832,254.496,3.558,1.214,1.0
2004-06-01 10:05:00,100759.0,1002.568,18.214,85.382,232.658,27.65,404.0,422.14,0.0,0.0,265.992,4.343999999999999,264.942,4.122,1.252,1.0
2004-06-01 10:10:00,101259.0,1002.5720000000001,18.2,85.36800000000001,242.91400000000004,29.339999999999996,404.86800000000005,422.48199999999997,0.0,0.0,253.55599999999998,3.7700000000000005,252.218,3.6799999999999997,1.296,1.0
2004-06-01 10:15:00,101759.0,1002.55,18.262,85.088,346.0,41.126,405.838,425.75600000000003,0.0,0.0,261.206,4.04,259.81800000000004,3.7979999999999996,1.298,1.0
2004-06-01 10:20:00,102259.0,1002.5200000000001,18.444,84.064,333.9,40.162,403.8,427.046,0.0,0.0,264.844,5.546,263.81,5.311999999999999,1.05,1.0
2004-06-01 10:25:00,102759.0,1002.542,18.520000000000003,83.684,220.57799999999997,26.169999999999998,400.802,424.988,0.0,0.0,265.54200000000003,5.264,265.008,5.0,0.818,1.0
2004-06-01 10:30:00,103259.0,1002.576,18.488,84.20599999999999,187.176,22.906,401.056,423.09,0.0,0.0,261.21,4.792,259.636,4.4799999999999995,0.74,1.0
2004-06-01 10:35:00,103759.0,1002.5880000000001,18.663999999999998,83.586,421.404,51.529999999999994,403.434,429.12600000000003,0.0,0.0,269.68600000000004,4.5920000000000005,268.59000000000003,4.132,0.696,1.0
2004-06-01 10:40:00,104259.0,1002.5260000000001,18.862000000000002,82.49,563.292,67.99600000000001,404.406,435.61800000000005,0.0,0.0,263.18199999999996,4.83,262.26599999999996,4.42,0.69,1.0
2004-06-01 10:45:00,104759.0,1002.5440000000001,19.078,81.85,498.68,59.327999999999996,404.512,439.3,0.0,0.0,268.48199999999997,4.192,268.34000000000003,3.772,0.69,1.0
2004-06-01 10:50:00,105259.0,1002.592,18.96,80.87,316.03000000000003,37.358,400.014,432.854,0.0,0.0,270.608,6.773999999999999,271.114,6.412000000000001,0.69,1.0
2004-06-01 10:55:00,105759.0,1002.5600000000001,18.906,81.434,346.31,42.25,402.26,432.256,0.0,0.0,276.288,5.824,276.27,5.404000000000001,0.69,1.0
2004-06-01 11:00:00,110259.0,1002.484,19.156,81.006,351.68199999999996,42.3,406.27799999999996,435.65200000000004,0.0,0.0,281.286,3.162,279.48199999999997,2.8739999999999997,0.692,1.0
2004-06-01 11:05:00,110759.0,1002.488,19.357999999999997,79.984,387.756,46.356,405.85,436.82,0.0,0.0,289.298,4.734,290.522,4.3,0.692,1.0
2004-06-01 11:10:00,111259.0,1002.5020000000001,19.366,79.892,251.72200000000004,29.869999999999997,404.018,433.98400000000004,0.0,0.0,272.988,4.822,273.6,4.512,0.69,1.0
2004-06-01 11:15:00,111759.0,1002.508,19.528,79.414,223.2,27.168,404.87399999999997,432.854,0.0,0.0,285.216,4.304,284.29,3.71,0.69,1.0
2004-06-01 11:20:00,112259.0,1002.466,19.506,78.70599999999999,275.858,34.814,403.058,431.98199999999997,0.0,0.0,280.154,5.878,281.496,5.561999999999999,0.69,1.0
2004-06-01 11:25:00,112759.0,1002.432,19.636000000000003,77.712,476.88599999999997,58.712,401.88,437.812,0.0,0.0,274.348,6.36,275.02,5.826,0.69,1.0
2004-06-01 11:30:00,113259.0,1002.4159999999999,19.852,76.978,489.878,60.188,400.646,441.71000000000004,0.0,0.0,286.61,4.706,284.504,4.3,0.69,1.0
2004-06-01 11:35:00,113759.0,1002.4380000000001,20.068,76.532,396.524,48.214,403.464,442.828,0.0,0.0,287.06,4.32,289.532,4.156000000000001,0.69,1.0
2004-06-01 11:40:00,114259.0,1002.3700000000001,20.034,76.11800000000001,317.408,38.556,400.914,439.43199999999996,0.0,0.0,273.73400000000004,5.494,272.504,5.176,0.688,1.0
2004-06-01 11:45:00,114759.0,1002.358,20.06,76.58200000000001,296.82,37.458,401.156,438.04200000000003,0.0,0.0,279.788,4.78,279.168,4.422,0.69,1.0
2004-06-01 11:50:00,115259.0,1002.3460000000001,20.14,76.78399999999999,551.608,67.84200000000001,392.96999999999997,443.49399999999997,0.0,0.0,292.41999999999996,5.014,295.34000000000003,4.556,0.69,1.0
2004-06-01 11:55:00,115759.0,1002.3340000000001,20.360000000000003,75.804,776.516,94.832,382.396,455.416,0.0,0.0,293.38199999999995,4.868,291.262,4.433999999999999,0.6859999999999999,1.0
